Designator,Mid X,Mid Y,Layer,Rotation
C1,28.75,8.75,top,180
C2,101.1,86.55,top,180
C3,104.1,86.55,top,180
C4,142.55,82.1,top,0
C5,39,29.25,top,-90
C6,36,29.25,top,-90
C7,33,29.25,top,-90
C8,59.2,45,top,0
C9,58.5,10.925,top,90
C10,63.25,11.675,top,0
C11,65,10.175,top,0
C12,19,49,top,180
C13,66.75,11.675,top,0
C14,142.5,26.5,top,0
C15,142.5,44.5,top,0
C16,142.5,63.25,top,0
C17,133.75,15.25,top,0
C18,27,29.25,top,-90
C19,30,29.25,top,-90
C20,106,80.5,top,-90
C21,104.5,26.25,top,-90
C22,122.25,37.75,top,90
C23,72.75,18.675,top,180
C24,70,12.465001,top,90
C25,86.25,26.25,top,-90
C26,72.75,21.175,top,180
C27,122.25,60,top,-90
C28,72.75,19.925,top,180
C29,24,29.25,top,-90
C30,37.275,11,top,180
C31,142.5,79.3,top,0
C32,59.75,10.925,top,90
C33,146,75.575,top,90
C34,61.25,10.925,top,90
C35,37.275,12.5,top,180
C36,37.275,14,top,180
C37,24.225,12.75,top,0
C38,24.225,14.25,top,0
C39,59.75,28.925,top,180
C40,63.75,28.925,top,180
C41,61.75,30.425,top,180
C42,65.75,30.425,top,180
C43,25.5,89.5,top,-90
C44,21.5,89.5,top,-90
C45,44.5,89.5,top,-90
C46,40.5,89.5,top,-90
C47,52,89.5,top,-90
C48,48.275,89.549979,top,-90
C49,64,89.5,top,-90
C50,56,89.5,top,-90
C51,24.225,11.25,top,0
C52,23.5,74,top,-90
C53,19,85.5,top,-90
C54,32.5,64,top,180
C55,28.5,74,top,90
C56,49.5,75.5,top,0
C57,38.725,77.5,top,0
C58,70.725,66,top,180
C59,57,10.925,top,90
C60,108,47.7,top,-90
C61,57,65.9,top,180
C62,61.725,77.5,top,0
C63,78,66,top,180
C64,67.75,28.925,top,180
C65,60,89.5,top,-90
C66,53.45,55.6375,top,-90
C67,68,89.5,top,-90
C68,153.5,75.575,top,-90
C69,54.95,55.6375,top,-90
C70,54.95,41.8875,top,90
C71,53.75,35.425,top,180
C72,53.45,41.8875,top,90
C73,104.5,72.25,top,0
C74,110.9,45.4,top,-90
C75,18.25,45.75,top,90
C76,32.25,46,top,90
C77,18.25,42.2,top,-90
C78,22.25,50.75,top,180
C79,28,36.5,top,0
C80,97.75,39.25,top,0
C81,98.25,74.5,top,0
C82,98.25,72.25,top,0
C83,104.5,60,top,-90
D1,149.5,90,top,0
D2,131,85.25,top,90
D3,128,91,top,90
D4,131,91,top,90
D5,118.5,86,top,0
D6,126,86,top,180
D7,36,19.5,top,-90
D8,25.5,19.5,top,-90
D9,42,83.5,top,90
D10,23.5,81.9,top,90
D11,48,81.9,top,90
D12,37,83.5,top,90
D13,64,83.5,top,90
D14,54,83.5,top,90
D15,59,83.5,top,-90
D16,69,83.5,top,90
D18,59.7,48.6375,top,180
D19,157,75.5,top,-90
D20,34.5,40.5,top,180
D21,34.5,43.5,top,180
D28,96.4375,85.55,top,180
D31,111,77,top,-90
D32,96.4375,82.3,top,180
D33,96.5,79.05,top,180
D34,89.5,67.5,top,90
F1,139.5,92.5,top,0
G1,78.9,10.5,top,0
J1,40.225,50.775,top,0
J2,34.5,57.25,top,-90
J4,26.1,59.75,top,-90
J5,89.5,85.3,top,0
L1,121.5,19.75,top,180
L2,86.25,48.25,top,90
P1,25.492001,99.378,top,0
P2,52,17.925,top,90
P3,52,23.925,top,90
P4,28.25,55.25,top,0
P5,47.5,20.925,top,90
P6,10.75,44.75,top,90
P7,15.25,41.75,top,90
P8,15.25,47.75,top,90
P9,10.75,47.75,top,90
P10,15.25,44.75,top,90
P11,21.5,54,top,0
P12,18.5,54,top,0
P13,21.8,35.1,top,0
P14,24.75,35.1,top,0
P15,31.25,38,top,180
P16,34.25,38,top,-90
P17,38.75,38,top,-90
P18,47.5,11.9,top,90
P19,52,14.925,top,90
P20,47.5,14.925,top,90
P21,56.25,29.175,top,0
P22,52,20.925,top,90
P23,47.5,17.925,top,90
P24,52,11.925,top,90
P25,28.25,50.75,top,0
P26,93.5,92,top,180
P27,96.5,92,top,180
P28,30,92,top,180
P29,17.5,92,top,180
P30,36,92,top,180
P31,33,92,top,180
P36,24.5,54,top,0
Q2,101.525,45.225,top,180
Q3,17,72.5,top,180
Q4,12.5,84,top,180
Q5,48,69,top,-90
Q6,40.5,71,top,-90
Q7,31,81.9,top,90
Q8,33,70.4,top,90
Q9,71,72.5,top,90
Q10,55.5,72.4,top,90
Q11,63,71,top,-90
Q12,78.5,72.5,top,90
Q13,138.4,87.5,top,0
Q14,118.5,78.5,top,90
Q15,126,78.5,top,90
R1,99,90.5,top,-90
R2,133.5,92,top,0
R3,37.5,29.25,top,-90
R4,34.5,29.25,top,-90
R5,68.45,43.3875,top,180
R6,68.45,44.8875,top,0
R7,31.5,29.25,top,-90
R8,25.5,29.25,top,-90
R9,38,40.5,top,0
R10,23.5,70.5,top,90
R11,16.5,78.825,top,90
R12,113.5,48.5,top,0
R13,29,64,top,0
R14,26.5,74,top,90
R15,52.5,65,top,90
R16,41.825,77.5,top,180
R17,68,65.175,top,90
R18,54.5,65,top,90
R19,64.825,77.5,top,180
R20,75.5,65.175,top,90
